timestamp,service,total,2xx,4xx,5xx,resets,rq_time_sum_ms,rq_time_count,rq_time_buckets
2026-09-21T20:04:13Z,shippingservice,81796,80526,0,0,1281,211047,80526,"{""0.5"":8098,""1"":8098,""5"":70676,""10"":77743,""25"":80302,""50"":80503,""100"":80511,""250"":80514,""500"":80518,""1000"":80526,""2500"":80526,""5000"":80526,""10000"":80526,""30000"":80526,""60000"":80526,""300000"":80526,""600000"":80526,""1800000"":80526,""3600000"":80526,""+Inf"":80526}"
2026-09-21T20:04:14Z,adservice,64092,63482,0,0,619,154681,63482,"{""0.5"":1742,""1"":1742,""5"":56952,""10"":62242,""25"":63308,""50"":63460,""100"":63480,""250"":63482,""500"":63482,""1000"":63482,""2500"":63482,""5000"":63482,""10000"":63482,""30000"":63482,""60000"":63482,""300000"":63482,""600000"":63482,""1800000"":63482,""3600000"":63482,""+Inf"":63482}"
2026-09-21T20:04:14Z,cartservice,232086,229597,0,0,2515,955832,229597,"{""0.5"":12,""1"":12,""5"":171995,""10"":207140,""25"":227516,""50"":229444,""100"":229535,""250"":229548,""500"":229576,""1000"":229597,""2500"":229597,""5000"":229597,""10000"":229597,""30000"":229597,""60000"":229597,""300000"":229597,""600000"":229597,""1800000"":229597,""3600000"":229597,""+Inf"":229597}"
2026-09-21T20:04:14Z,checkoutservice,44403,10539,0,0,33864,3795906,10539,"{""0.5"":488,""1"":488,""5"":1424,""10"":1659,""25"":1822,""50"":2153,""100"":2776,""250"":2956,""500"":3764,""1000"":10539,""2500"":10539,""5000"":10539,""10000"":10539,""30000"":10539,""60000"":10539,""300000"":10539,""600000"":10539,""1800000"":10539,""3600000"":10539,""+Inf"":10539}"
2026-09-21T20:04:14Z,currencyservice,422324,422324,0,0,50,3997587,422323,"{""0.5"":6420,""1"":6420,""5"":235351,""10"":322797,""25"":385749,""50"":411406,""100"":419885,""250"":421563,""500"":422276,""1000"":422323,""2500"":422323,""5000"":422323,""10000"":422323,""30000"":422323,""60000"":422323,""300000"":422323,""600000"":422323,""1800000"":422323,""3600000"":422323,""+Inf"":422323}"
2026-09-21T20:04:14Z,emailservice,1286,1286,0,0,0,5418,1286,"{""0.5"":0,""1"":0,""5"":1156,""10"":1248,""25"":1249,""50"":1254,""100"":1286,""250"":1286,""500"":1286,""1000"":1286,""2500"":1286,""5000"":1286,""10000"":1286,""30000"":1286,""60000"":1286,""300000"":1286,""600000"":1286,""1800000"":1286,""3600000"":1286,""+Inf"":1286}"
2026-09-21T20:04:14Z,frontend,929169,115546,0,812293,1330,603455330,927839,"{""0.5"":2272,""1"":2272,""5"":211367,""10"":285153,""25"":323508,""50"":331135,""100"":337105,""250"":347413,""500"":376677,""1000"":745583,""2500"":917183,""5000"":927839,""10000"":927839,""30000"":927839,""60000"":927839,""300000"":927839,""600000"":927839,""1800000"":927839,""3600000"":927839,""+Inf"":927839}"
2026-09-21T20:04:14Z,paymentservice,54,54,0,0,0,248,54,"{""0.5"":0,""1"":0,""5"":47,""10"":51,""25"":51,""50"":54,""100"":54,""250"":54,""500"":54,""1000"":54,""2500"":54,""5000"":54,""10000"":54,""30000"":54,""60000"":54,""300000"":54,""600000"":54,""1800000"":54,""3600000"":54,""+Inf"":54}"
2026-09-21T20:04:14Z,productcatalogservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T20:04:14Z,recommendationservice,733950,647504,0,0,86478,66202202,647504,"{""0.5"":0,""1"":0,""5"":47128,""10"":82279,""25"":179126,""50"":314939,""100"":460533,""250"":579748,""500"":600742,""1000"":647504,""2500"":647504,""5000"":647504,""10000"":647504,""30000"":647504,""60000"":647504,""300000"":647504,""600000"":647504,""1800000"":647504,""3600000"":647504,""+Inf"":647504}"
2026-09-21T20:04:14Z,redis-cart,0,0,0,0,0,0,0,
2026-09-21T20:04:14Z,shippingservice,81796,80526,0,0,1281,211047,80526,"{""0.5"":8098,""1"":8098,""5"":70676,""10"":77743,""25"":80302,""50"":80503,""100"":80511,""250"":80514,""500"":80518,""1000"":80526,""2500"":80526,""5000"":80526,""10000"":80526,""30000"":80526,""60000"":80526,""300000"":80526,""600000"":80526,""1800000"":80526,""3600000"":80526,""+Inf"":80526}"
2026-09-21T20:04:15Z,adservice,64092,63482,0,0,619,154681,63482,"{""0.5"":1742,""1"":1742,""5"":56952,""10"":62242,""25"":63308,""50"":63460,""100"":63480,""250"":63482,""500"":63482,""1000"":63482,""2500"":63482,""5000"":63482,""10000"":63482,""30000"":63482,""60000"":63482,""300000"":63482,""600000"":63482,""1800000"":63482,""3600000"":63482,""+Inf"":63482}"
2026-09-21T20:04:15Z,cartservice,232086,229597,0,0,2515,955832,229597,"{""0.5"":12,""1"":12,""5"":171995,""10"":207140,""25"":227516,""50"":229444,""100"":229535,""250"":229548,""500"":229576,""1000"":229597,""2500"":229597,""5000"":229597,""10000"":229597,""30000"":229597,""60000"":229597,""300000"":229597,""600000"":229597,""1800000"":229597,""3600000"":229597,""+Inf"":229597}"
2026-09-21T20:04:15Z,checkoutservice,44403,10539,0,0,33864,3795906,10539,"{""0.5"":488,""1"":488,""5"":1424,""10"":1659,""25"":1822,""50"":2153,""100"":2776,""250"":2956,""500"":3764,""1000"":10539,""2500"":10539,""5000"":10539,""10000"":10539,""30000"":10539,""60000"":10539,""300000"":10539,""600000"":10539,""1800000"":10539,""3600000"":10539,""+Inf"":10539}"
2026-09-21T20:04:15Z,currencyservice,422324,422324,0,0,50,3997587,422323,"{""0.5"":6420,""1"":6420,""5"":235351,""10"":322797,""25"":385749,""50"":411406,""100"":419885,""250"":421563,""500"":422276,""1000"":422323,""2500"":422323,""5000"":422323,""10000"":422323,""30000"":422323,""60000"":422323,""300000"":422323,""600000"":422323,""1800000"":422323,""3600000"":422323,""+Inf"":422323}"
2026-09-21T20:04:15Z,emailservice,1286,1286,0,0,0,5418,1286,"{""0.5"":0,""1"":0,""5"":1156,""10"":1248,""25"":1249,""50"":1254,""100"":1286,""250"":1286,""500"":1286,""1000"":1286,""2500"":1286,""5000"":1286,""10000"":1286,""30000"":1286,""60000"":1286,""300000"":1286,""600000"":1286,""1800000"":1286,""3600000"":1286,""+Inf"":1286}"
2026-09-21T20:04:15Z,frontend,929169,115546,0,812293,1330,603455330,927839,"{""0.5"":2272,""1"":2272,""5"":211367,""10"":285153,""25"":323508,""50"":331135,""100"":337105,""250"":347413,""500"":376677,""1000"":745583,""2500"":917183,""5000"":927839,""10000"":927839,""30000"":927839,""60000"":927839,""300000"":927839,""600000"":927839,""1800000"":927839,""3600000"":927839,""+Inf"":927839}"
2026-09-21T20:04:15Z,paymentservice,54,54,0,0,0,248,54,"{""0.5"":0,""1"":0,""5"":47,""10"":51,""25"":51,""50"":54,""100"":54,""250"":54,""500"":54,""1000"":54,""2500"":54,""5000"":54,""10000"":54,""30000"":54,""60000"":54,""300000"":54,""600000"":54,""1800000"":54,""3600000"":54,""+Inf"":54}"
2026-09-21T20:04:15Z,productcatalogservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T20:04:15Z,recommendationservice,733950,647504,0,0,86478,66202202,647504,"{""0.5"":0,""1"":0,""5"":47128,""10"":82279,""25"":179126,""50"":314939,""100"":460533,""250"":579748,""500"":600742,""1000"":647504,""2500"":647504,""5000"":647504,""10000"":647504,""30000"":647504,""60000"":647504,""300000"":647504,""600000"":647504,""1800000"":647504,""3600000"":647504,""+Inf"":647504}"
2026-09-21T20:04:15Z,redis-cart,0,0,0,0,0,0,0,
2026-09-21T20:04:15Z,shippingservice,81796,80526,0,0,1281,211047,80526,"{""0.5"":8098,""1"":8098,""5"":70676,""10"":77743,""25"":80302,""50"":80503,""100"":80511,""250"":80514,""500"":80518,""1000"":80526,""2500"":80526,""5000"":80526,""10000"":80526,""30000"":80526,""60000"":80526,""300000"":80526,""600000"":80526,""1800000"":80526,""3600000"":80526,""+Inf"":80526}"
2026-09-21T20:04:16Z,adservice,64092,63482,0,0,619,154681,63482,"{""0.5"":1742,""1"":1742,""5"":56952,""10"":62242,""25"":63308,""50"":63460,""100"":63480,""250"":63482,""500"":63482,""1000"":63482,""2500"":63482,""5000"":63482,""10000"":63482,""30000"":63482,""60000"":63482,""300000"":63482,""600000"":63482,""1800000"":63482,""3600000"":63482,""+Inf"":63482}"
2026-09-21T20:04:16Z,cartservice,232086,229597,0,0,2515,955832,229597,"{""0.5"":12,""1"":12,""5"":171995,""10"":207140,""25"":227516,""50"":229444,""100"":229535,""250"":229548,""500"":229576,""1000"":229597,""2500"":229597,""5000"":229597,""10000"":229597,""30000"":229597,""60000"":229597,""300000"":229597,""600000"":229597,""1800000"":229597,""3600000"":229597,""+Inf"":229597}"
2026-09-21T20:04:16Z,checkoutservice,44403,10539,0,0,33864,3795906,10539,"{""0.5"":488,""1"":488,""5"":1424,""10"":1659,""25"":1822,""50"":2153,""100"":2776,""250"":2956,""500"":3764,""1000"":10539,""2500"":10539,""5000"":10539,""10000"":10539,""30000"":10539,""60000"":10539,""300000"":10539,""600000"":10539,""1800000"":10539,""3600000"":10539,""+Inf"":10539}"
2026-09-21T20:04:16Z,currencyservice,422324,422324,0,0,50,3997587,422323,"{""0.5"":6420,""1"":6420,""5"":235351,""10"":322797,""25"":385749,""50"":411406,""100"":419885,""250"":421563,""500"":422276,""1000"":422323,""2500"":422323,""5000"":422323,""10000"":422323,""30000"":422323,""60000"":422323,""300000"":422323,""600000"":422323,""1800000"":422323,""3600000"":422323,""+Inf"":422323}"
2026-09-21T20:04:16Z,emailservice,1286,1286,0,0,0,5418,1286,"{""0.5"":0,""1"":0,""5"":1156,""10"":1248,""25"":1249,""50"":1254,""100"":1286,""250"":1286,""500"":1286,""1000"":1286,""2500"":1286,""5000"":1286,""10000"":1286,""30000"":1286,""60000"":1286,""300000"":1286,""600000"":1286,""1800000"":1286,""3600000"":1286,""+Inf"":1286}"
2026-09-21T20:04:16Z,frontend,929169,115546,0,812293,1330,603455330,927839,"{""0.5"":2272,""1"":2272,""5"":211367,""10"":285153,""25"":323508,""50"":331135,""100"":337105,""250"":347413,""500"":376677,""1000"":745583,""2500"":917183,""5000"":927839,""10000"":927839,""30000"":927839,""60000"":927839,""300000"":927839,""600000"":927839,""1800000"":927839,""3600000"":927839,""+Inf"":927839}"
2026-09-21T20:04:16Z,paymentservice,54,54,0,0,0,248,54,"{""0.5"":0,""1"":0,""5"":47,""10"":51,""25"":51,""50"":54,""100"":54,""250"":54,""500"":54,""1000"":54,""2500"":54,""5000"":54,""10000"":54,""30000"":54,""60000"":54,""300000"":54,""600000"":54,""1800000"":54,""3600000"":54,""+Inf"":54}"
2026-09-21T20:04:16Z,productcatalogservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T20:04:16Z,recommendationservice,733950,647504,0,0,86478,66202202,647504,"{""0.5"":0,""1"":0,""5"":47128,""10"":82279,""25"":179126,""50"":314939,""100"":460533,""250"":579748,""500"":600742,""1000"":647504,""2500"":647504,""5000"":647504,""10000"":647504,""30000"":647504,""60000"":647504,""300000"":647504,""600000"":647504,""1800000"":647504,""3600000"":647504,""+Inf"":647504}"
2026-09-21T20:04:16Z,redis-cart,0,0,0,0,0,0,0,
2026-09-21T20:04:16Z,shippingservice,81796,80526,0,0,1281,211047,80526,"{""0.5"":8098,""1"":8098,""5"":70676,""10"":77743,""25"":80302,""50"":80503,""100"":80511,""250"":80514,""500"":80518,""1000"":80526,""2500"":80526,""5000"":80526,""10000"":80526,""30000"":80526,""60000"":80526,""300000"":80526,""600000"":80526,""1800000"":80526,""3600000"":80526,""+Inf"":80526}"
2026-09-21T20:04:17Z,adservice,64092,63482,0,0,619,154681,63482,"{""0.5"":1742,""1"":1742,""5"":56952,""10"":62242,""25"":63308,""50"":63460,""100"":63480,""250"":63482,""500"":63482,""1000"":63482,""2500"":63482,""5000"":63482,""10000"":63482,""30000"":63482,""60000"":63482,""300000"":63482,""600000"":63482,""1800000"":63482,""3600000"":63482,""+Inf"":63482}"
2026-09-21T20:04:17Z,cartservice,232086,229597,0,0,2515,955832,229597,"{""0.5"":12,""1"":12,""5"":171995,""10"":207140,""25"":227516,""50"":229444,""100"":229535,""250"":229548,""500"":229576,""1000"":229597,""2500"":229597,""5000"":229597,""10000"":229597,""30000"":229597,""60000"":229597,""300000"":229597,""600000"":229597,""1800000"":229597,""3600000"":229597,""+Inf"":229597}"
2026-09-21T20:04:17Z,checkoutservice,44403,10539,0,0,33864,3795906,10539,"{""0.5"":488,""1"":488,""5"":1424,""10"":1659,""25"":1822,""50"":2153,""100"":2776,""250"":2956,""500"":3764,""1000"":10539,""2500"":10539,""5000"":10539,""10000"":10539,""30000"":10539,""60000"":10539,""300000"":10539,""600000"":10539,""1800000"":10539,""3600000"":10539,""+Inf"":10539}"
2026-09-21T20:04:17Z,currencyservice,422324,422324,0,0,50,3997587,422323,"{""0.5"":6420,""1"":6420,""5"":235351,""10"":322797,""25"":385749,""50"":411406,""100"":419885,""250"":421563,""500"":422276,""1000"":422323,""2500"":422323,""5000"":422323,""10000"":422323,""30000"":422323,""60000"":422323,""300000"":422323,""600000"":422323,""1800000"":422323,""3600000"":422323,""+Inf"":422323}"
2026-09-21T20:04:17Z,emailservice,1286,1286,0,0,0,5418,1286,"{""0.5"":0,""1"":0,""5"":1156,""10"":1248,""25"":1249,""50"":1254,""100"":1286,""250"":1286,""500"":1286,""1000"":1286,""2500"":1286,""5000"":1286,""10000"":1286,""30000"":1286,""60000"":1286,""300000"":1286,""600000"":1286,""1800000"":1286,""3600000"":1286,""+Inf"":1286}"
2026-09-21T20:04:17Z,frontend,929169,115546,0,812293,1330,603455330,927839,"{""0.5"":2272,""1"":2272,""5"":211367,""10"":285153,""25"":323508,""50"":331135,""100"":337105,""250"":347413,""500"":376677,""1000"":745583,""2500"":917183,""5000"":927839,""10000"":927839,""30000"":927839,""60000"":927839,""300000"":927839,""600000"":927839,""1800000"":927839,""3600000"":927839,""+Inf"":927839}"
2026-09-21T20:04:17Z,paymentservice,54,54,0,0,0,248,54,"{""0.5"":0,""1"":0,""5"":47,""10"":51,""25"":51,""50"":54,""100"":54,""250"":54,""500"":54,""1000"":54,""2500"":54,""5000"":54,""10000"":54,""30000"":54,""60000"":54,""300000"":54,""600000"":54,""1800000"":54,""3600000"":54,""+Inf"":54}"
2026-09-21T20:04:17Z,productcatalogservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T20:04:17Z,recommendationservice,733950,647504,0,0,86478,66202202,647504,"{""0.5"":0,""1"":0,""5"":47128,""10"":82279,""25"":179126,""50"":314939,""100"":460533,""250"":579748,""500"":600742,""1000"":647504,""2500"":647504,""5000"":647504,""10000"":647504,""30000"":647504,""60000"":647504,""300000"":647504,""600000"":647504,""1800000"":647504,""3600000"":647504,""+Inf"":647504}"
2026-09-21T20:04:17Z,redis-cart,0,0,0,0,0,0,0,
2026-09-21T20:04:17Z,shippingservice,81796,80526,0,0,1281,211047,80526,"{""0.5"":8098,""1"":8098,""5"":70676,""10"":77743,""25"":80302,""50"":80503,""100"":80511,""250"":80514,""500"":80518,""1000"":80526,""2500"":80526,""5000"":80526,""10000"":80526,""30000"":80526,""60000"":80526,""300000"":80526,""600000"":80526,""1800000"":80526,""3600000"":80526,""+Inf"":80526}"
2026-09-21T20:04:18Z,adservice,64092,63482,0,0,619,154681,63482,"{""0.5"":1742,""1"":1742,""5"":56952,""10"":62242,""25"":63308,""50"":63460,""100"":63480,""250"":63482,""500"":63482,""1000"":63482,""2500"":63482,""5000"":63482,""10000"":63482,""30000"":63482,""60000"":63482,""300000"":63482,""600000"":63482,""1800000"":63482,""3600000"":63482,""+Inf"":63482}"
2026-09-21T20:04:18Z,cartservice,232086,229597,0,0,2515,955832,229597,"{""0.5"":12,""1"":12,""5"":171995,""10"":207140,""25"":227516,""50"":229444,""100"":229535,""250"":229548,""500"":229576,""1000"":229597,""2500"":229597,""5000"":229597,""10000"":229597,""30000"":229597,""60000"":229597,""300000"":229597,""600000"":229597,""1800000"":229597,""3600000"":229597,""+Inf"":229597}"
2026-09-21T20:04:18Z,checkoutservice,44403,10539,0,0,33864,3795906,10539,"{""0.5"":488,""1"":488,""5"":1424,""10"":1659,""25"":1822,""50"":2153,""100"":2776,""250"":2956,""500"":3764,""1000"":10539,""2500"":10539,""5000"":10539,""10000"":10539,""30000"":10539,""60000"":10539,""300000"":10539,""600000"":10539,""1800000"":10539,""3600000"":10539,""+Inf"":10539}"
2026-09-21T20:04:18Z,currencyservice,422324,422324,0,0,50,3997587,422323,"{""0.5"":6420,""1"":6420,""5"":235351,""10"":322797,""25"":385749,""50"":411406,""100"":419885,""250"":421563,""500"":422276,""1000"":422323,""2500"":422323,""5000"":422323,""10000"":422323,""30000"":422323,""60000"":422323,""300000"":422323,""600000"":422323,""1800000"":422323,""3600000"":422323,""+Inf"":422323}"
2026-09-21T20:04:18Z,emailservice,1286,1286,0,0,0,5418,1286,"{""0.5"":0,""1"":0,""5"":1156,""10"":1248,""25"":1249,""50"":1254,""100"":1286,""250"":1286,""500"":1286,""1000"":1286,""2500"":1286,""5000"":1286,""10000"":1286,""30000"":1286,""60000"":1286,""300000"":1286,""600000"":1286,""1800000"":1286,""3600000"":1286,""+Inf"":1286}"
2026-09-21T20:04:18Z,frontend,929169,115546,0,812293,1330,603455330,927839,"{""0.5"":2272,""1"":2272,""5"":211367,""10"":285153,""25"":323508,""50"":331135,""100"":337105,""250"":347413,""500"":376677,""1000"":745583,""2500"":917183,""5000"":927839,""10000"":927839,""30000"":927839,""60000"":927839,""300000"":927839,""600000"":927839,""1800000"":927839,""3600000"":927839,""+Inf"":927839}"
2026-09-21T20:04:18Z,paymentservice,54,54,0,0,0,248,54,"{""0.5"":0,""1"":0,""5"":47,""10"":51,""25"":51,""50"":54,""100"":54,""250"":54,""500"":54,""1000"":54,""2500"":54,""5000"":54,""10000"":54,""30000"":54,""60000"":54,""300000"":54,""600000"":54,""1800000"":54,""3600000"":54,""+Inf"":54}"
2026-09-21T20:04:18Z,productcatalogservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T20:04:18Z,recommendationservice,733950,647504,0,0,86478,66202202,647504,"{""0.5"":0,""1"":0,""5"":47128,""10"":82279,""25"":179126,""50"":314939,""100"":460533,""250"":579748,""500"":600742,""1000"":647504,""2500"":647504,""5000"":647504,""10000"":647504,""30000"":647504,""60000"":647504,""300000"":647504,""600000"":647504,""1800000"":647504,""3600000"":647504,""+Inf"":647504}"
2026-09-21T20:04:18Z,redis-cart,0,0,0,0,0,0,0,
2026-09-21T20:04:18Z,shippingservice,81796,80526,0,0,1281,211047,80526,"{""0.5"":8098,""1"":8098,""5"":70676,""10"":77743,""25"":80302,""50"":80503,""100"":80511,""250"":80514,""500"":80518,""1000"":80526,""2500"":80526,""5000"":80526,""10000"":80526,""30000"":80526,""60000"":80526,""300000"":80526,""600000"":80526,""1800000"":80526,""3600000"":80526,""+Inf"":80526}"
2026-09-21T20:04:19Z,adservice,64092,63482,0,0,619,154681,63482,"{""0.5"":1742,""1"":1742,""5"":56952,""10"":62242,""25"":63308,""50"":63460,""100"":63480,""250"":63482,""500"":63482,""1000"":63482,""2500"":63482,""5000"":63482,""10000"":63482,""30000"":63482,""60000"":63482,""300000"":63482,""600000"":63482,""1800000"":63482,""3600000"":63482,""+Inf"":63482}"
2026-09-21T20:04:19Z,cartservice,232086,229597,0,0,2515,955832,229597,"{""0.5"":12,""1"":12,""5"":171995,""10"":207140,""25"":227516,""50"":229444,""100"":229535,""250"":229548,""500"":229576,""1000"":229597,""2500"":229597,""5000"":229597,""10000"":229597,""30000"":229597,""60000"":229597,""300000"":229597,""600000"":229597,""1800000"":229597,""3600000"":229597,""+Inf"":229597}"
2026-09-21T20:04:19Z,checkoutservice,44403,10539,0,0,33864,3795906,10539,"{""0.5"":488,""1"":488,""5"":1424,""10"":1659,""25"":1822,""50"":2153,""100"":2776,""250"":2956,""500"":3764,""1000"":10539,""2500"":10539,""5000"":10539,""10000"":10539,""30000"":10539,""60000"":10539,""300000"":10539,""600000"":10539,""1800000"":10539,""3600000"":10539,""+Inf"":10539}"
2026-09-21T20:04:19Z,currencyservice,422324,422324,0,0,50,3997587,422323,"{""0.5"":6420,""1"":6420,""5"":235351,""10"":322797,""25"":385749,""50"":411406,""100"":419885,""250"":421563,""500"":422276,""1000"":422323,""2500"":422323,""5000"":422323,""10000"":422323,""30000"":422323,""60000"":422323,""300000"":422323,""600000"":422323,""1800000"":422323,""3600000"":422323,""+Inf"":422323}"
2026-09-21T20:04:19Z,emailservice,1286,1286,0,0,0,5418,1286,"{""0.5"":0,""1"":0,""5"":1156,""10"":1248,""25"":1249,""50"":1254,""100"":1286,""250"":1286,""500"":1286,""1000"":1286,""2500"":1286,""5000"":1286,""10000"":1286,""30000"":1286,""60000"":1286,""300000"":1286,""600000"":1286,""1800000"":1286,""3600000"":1286,""+Inf"":1286}"
2026-09-21T20:04:19Z,frontend,929169,115546,0,812293,1330,603455330,927839,"{""0.5"":2272,""1"":2272,""5"":211367,""10"":285153,""25"":323508,""50"":331135,""100"":337105,""250"":347413,""500"":376677,""1000"":745583,""2500"":917183,""5000"":927839,""10000"":927839,""30000"":927839,""60000"":927839,""300000"":927839,""600000"":927839,""1800000"":927839,""3600000"":927839,""+Inf"":927839}"
2026-09-21T20:04:19Z,paymentservice,54,54,0,0,0,248,54,"{""0.5"":0,""1"":0,""5"":47,""10"":51,""25"":51,""50"":54,""100"":54,""250"":54,""500"":54,""1000"":54,""2500"":54,""5000"":54,""10000"":54,""30000"":54,""60000"":54,""300000"":54,""600000"":54,""1800000"":54,""3600000"":54,""+Inf"":54}"
2026-09-21T20:04:19Z,productcatalogservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T20:04:19Z,recommendationservice,733950,647504,0,0,86478,66202202,647504,"{""0.5"":0,""1"":0,""5"":47128,""10"":82279,""25"":179126,""50"":314939,""100"":460533,""250"":579748,""500"":600742,""1000"":647504,""2500"":647504,""5000"":647504,""10000"":647504,""30000"":647504,""60000"":647504,""300000"":647504,""600000"":647504,""1800000"":647504,""3600000"":647504,""+Inf"":647504}"
2026-09-21T20:04:19Z,redis-cart,0,0,0,0,0,0,0,
