timestamp,service,total,2xx,4xx,5xx,resets,rq_time_sum_ms,rq_time_count,rq_time_buckets
2026-09-25T10:08:09Z,shippingservice,64172,64084,0,0,88,70380,64084,"{""0.5"":16243,""1"":16243,""5"":63522,""10"":64068,""25"":64076,""50"":64076,""100"":64084,""250"":64084,""500"":64084,""1000"":64084,""2500"":64084,""5000"":64084,""10000"":64084,""30000"":64084,""60000"":64084,""300000"":64084,""600000"":64084,""1800000"":64084,""3600000"":64084,""+Inf"":64084}"
2026-09-25T10:08:10Z,adservice,48134,24475,0,0,23664,124385,24471,"{""0.5"":6,""1"":6,""5"":13893,""10"":21752,""25"":24442,""50"":24443,""100"":24471,""250"":24471,""500"":24471,""1000"":24471,""2500"":24471,""5000"":24471,""10000"":24471,""30000"":24471,""60000"":24471,""300000"":24471,""600000"":24471,""1800000"":24471,""3600000"":24471,""+Inf"":24471}"
2026-09-25T10:08:10Z,cartservice,156407,155556,0,0,851,668658,155556,"{""0.5"":0,""1"":0,""5"":100031,""10"":148922,""25"":155501,""50"":155509,""100"":155552,""250"":155555,""500"":155556,""1000"":155556,""2500"":155556,""5000"":155556,""10000"":155556,""30000"":155556,""60000"":155556,""300000"":155556,""600000"":155556,""1800000"":155556,""3600000"":155556,""+Inf"":155556}"
2026-09-25T10:08:10Z,checkoutservice,23469,21911,0,0,1558,3612899,21911,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":4237,""100"":5158,""250"":18018,""500"":21361,""1000"":21911,""2500"":21911,""5000"":21911,""10000"":21911,""30000"":21911,""60000"":21911,""300000"":21911,""600000"":21911,""1800000"":21911,""3600000"":21911,""+Inf"":21911}"
2026-09-25T10:08:10Z,currencyservice,176166,174953,0,0,1235,1968894,174931,"{""0.5"":133,""1"":133,""5"":42598,""10"":88504,""25"":163278,""50"":174731,""100"":174920,""250"":174929,""500"":174931,""1000"":174931,""2500"":174931,""5000"":174931,""10000"":174931,""30000"":174931,""60000"":174931,""300000"":174931,""600000"":174931,""1800000"":174931,""3600000"":174931,""+Inf"":174931}"
2026-09-25T10:08:10Z,emailservice,22081,21788,0,0,293,198915,21788,"{""0.5"":0,""1"":0,""5"":16317,""10"":20173,""25"":20368,""50"":20371,""100"":21589,""250"":21777,""500"":21788,""1000"":21788,""2500"":21788,""5000"":21788,""10000"":21788,""30000"":21788,""60000"":21788,""300000"":21788,""600000"":21788,""1800000"":21788,""3600000"":21788,""+Inf"":21788}"
2026-09-25T10:08:10Z,frontend,125008,123649,0,372,987,559732996,124021,"{""0.5"":0,""1"":0,""5"":129,""10"":415,""25"":437,""50"":438,""100"":1025,""250"":1844,""500"":3204,""1000"":16712,""2500"":43260,""5000"":51664,""10000"":123977,""30000"":124021,""60000"":124021,""300000"":124021,""600000"":124021,""1800000"":124021,""3600000"":124021,""+Inf"":124021}"
2026-09-25T10:08:10Z,paymentservice,22994,22924,0,0,83,117257,22911,"{""0.5"":25,""1"":25,""5"":17701,""10"":22126,""25"":22457,""50"":22459,""100"":22845,""250"":22905,""500"":22911,""1000"":22911,""2500"":22911,""5000"":22911,""10000"":22911,""30000"":22911,""60000"":22911,""300000"":22911,""600000"":22911,""1800000"":22911,""3600000"":22911,""+Inf"":22911}"
2026-09-25T10:08:10Z,productcatalogservice,613065,604818,0,0,8247,5051697,604818,"{""0.5"":49873,""1"":49873,""5"":159289,""10"":379630,""25"":601164,""50"":604610,""100"":604777,""250"":604807,""500"":604818,""1000"":604818,""2500"":604818,""5000"":604818,""10000"":604818,""30000"":604818,""60000"":604818,""300000"":604818,""600000"":604818,""1800000"":604818,""3600000"":604818,""+Inf"":604818}"
2026-09-25T10:08:10Z,recommendationservice,88841,87710,0,0,1131,2254380,87710,"{""0.5"":0,""1"":0,""5"":816,""10"":12069,""25"":51335,""50"":80595,""100"":86993,""250"":87707,""500"":87709,""1000"":87710,""2500"":87710,""5000"":87710,""10000"":87710,""30000"":87710,""60000"":87710,""300000"":87710,""600000"":87710,""1800000"":87710,""3600000"":87710,""+Inf"":87710}"
2026-09-25T10:08:10Z,redis-cart,0,0,0,0,0,0,0,
2026-09-25T10:08:10Z,shippingservice,64172,64084,0,0,88,70380,64084,"{""0.5"":16243,""1"":16243,""5"":63522,""10"":64068,""25"":64076,""50"":64076,""100"":64084,""250"":64084,""500"":64084,""1000"":64084,""2500"":64084,""5000"":64084,""10000"":64084,""30000"":64084,""60000"":64084,""300000"":64084,""600000"":64084,""1800000"":64084,""3600000"":64084,""+Inf"":64084}"
2026-09-25T10:08:11Z,adservice,48134,24475,0,0,23664,124385,24471,"{""0.5"":6,""1"":6,""5"":13893,""10"":21752,""25"":24442,""50"":24443,""100"":24471,""250"":24471,""500"":24471,""1000"":24471,""2500"":24471,""5000"":24471,""10000"":24471,""30000"":24471,""60000"":24471,""300000"":24471,""600000"":24471,""1800000"":24471,""3600000"":24471,""+Inf"":24471}"
2026-09-25T10:08:11Z,cartservice,156407,155556,0,0,851,668658,155556,"{""0.5"":0,""1"":0,""5"":100031,""10"":148922,""25"":155501,""50"":155509,""100"":155552,""250"":155555,""500"":155556,""1000"":155556,""2500"":155556,""5000"":155556,""10000"":155556,""30000"":155556,""60000"":155556,""300000"":155556,""600000"":155556,""1800000"":155556,""3600000"":155556,""+Inf"":155556}"
2026-09-25T10:08:11Z,checkoutservice,23469,21911,0,0,1558,3612899,21911,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":4237,""100"":5158,""250"":18018,""500"":21361,""1000"":21911,""2500"":21911,""5000"":21911,""10000"":21911,""30000"":21911,""60000"":21911,""300000"":21911,""600000"":21911,""1800000"":21911,""3600000"":21911,""+Inf"":21911}"
2026-09-25T10:08:11Z,currencyservice,176166,174953,0,0,1235,1968894,174931,"{""0.5"":133,""1"":133,""5"":42598,""10"":88504,""25"":163278,""50"":174731,""100"":174920,""250"":174929,""500"":174931,""1000"":174931,""2500"":174931,""5000"":174931,""10000"":174931,""30000"":174931,""60000"":174931,""300000"":174931,""600000"":174931,""1800000"":174931,""3600000"":174931,""+Inf"":174931}"
2026-09-25T10:08:11Z,emailservice,22081,21788,0,0,293,198915,21788,"{""0.5"":0,""1"":0,""5"":16317,""10"":20173,""25"":20368,""50"":20371,""100"":21589,""250"":21777,""500"":21788,""1000"":21788,""2500"":21788,""5000"":21788,""10000"":21788,""30000"":21788,""60000"":21788,""300000"":21788,""600000"":21788,""1800000"":21788,""3600000"":21788,""+Inf"":21788}"
2026-09-25T10:08:11Z,frontend,125008,123649,0,372,987,559732996,124021,"{""0.5"":0,""1"":0,""5"":129,""10"":415,""25"":437,""50"":438,""100"":1025,""250"":1844,""500"":3204,""1000"":16712,""2500"":43260,""5000"":51664,""10000"":123977,""30000"":124021,""60000"":124021,""300000"":124021,""600000"":124021,""1800000"":124021,""3600000"":124021,""+Inf"":124021}"
2026-09-25T10:08:11Z,paymentservice,22994,22924,0,0,83,117257,22911,"{""0.5"":25,""1"":25,""5"":17701,""10"":22126,""25"":22457,""50"":22459,""100"":22845,""250"":22905,""500"":22911,""1000"":22911,""2500"":22911,""5000"":22911,""10000"":22911,""30000"":22911,""60000"":22911,""300000"":22911,""600000"":22911,""1800000"":22911,""3600000"":22911,""+Inf"":22911}"
2026-09-25T10:08:11Z,productcatalogservice,613065,604818,0,0,8247,5051697,604818,"{""0.5"":49873,""1"":49873,""5"":159289,""10"":379630,""25"":601164,""50"":604610,""100"":604777,""250"":604807,""500"":604818,""1000"":604818,""2500"":604818,""5000"":604818,""10000"":604818,""30000"":604818,""60000"":604818,""300000"":604818,""600000"":604818,""1800000"":604818,""3600000"":604818,""+Inf"":604818}"
2026-09-25T10:08:11Z,recommendationservice,88841,87710,0,0,1131,2254380,87710,"{""0.5"":0,""1"":0,""5"":816,""10"":12069,""25"":51335,""50"":80595,""100"":86993,""250"":87707,""500"":87709,""1000"":87710,""2500"":87710,""5000"":87710,""10000"":87710,""30000"":87710,""60000"":87710,""300000"":87710,""600000"":87710,""1800000"":87710,""3600000"":87710,""+Inf"":87710}"
2026-09-25T10:08:11Z,redis-cart,0,0,0,0,0,0,0,
2026-09-25T10:08:11Z,shippingservice,64172,64084,0,0,88,70380,64084,"{""0.5"":16243,""1"":16243,""5"":63522,""10"":64068,""25"":64076,""50"":64076,""100"":64084,""250"":64084,""500"":64084,""1000"":64084,""2500"":64084,""5000"":64084,""10000"":64084,""30000"":64084,""60000"":64084,""300000"":64084,""600000"":64084,""1800000"":64084,""3600000"":64084,""+Inf"":64084}"
2026-09-25T10:08:12Z,adservice,48134,24475,0,0,23664,124385,24471,"{""0.5"":6,""1"":6,""5"":13893,""10"":21752,""25"":24442,""50"":24443,""100"":24471,""250"":24471,""500"":24471,""1000"":24471,""2500"":24471,""5000"":24471,""10000"":24471,""30000"":24471,""60000"":24471,""300000"":24471,""600000"":24471,""1800000"":24471,""3600000"":24471,""+Inf"":24471}"
2026-09-25T10:08:12Z,cartservice,156407,155556,0,0,851,668658,155556,"{""0.5"":0,""1"":0,""5"":100031,""10"":148922,""25"":155501,""50"":155509,""100"":155552,""250"":155555,""500"":155556,""1000"":155556,""2500"":155556,""5000"":155556,""10000"":155556,""30000"":155556,""60000"":155556,""300000"":155556,""600000"":155556,""1800000"":155556,""3600000"":155556,""+Inf"":155556}"
2026-09-25T10:08:12Z,checkoutservice,23469,21911,0,0,1558,3612899,21911,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":4237,""100"":5158,""250"":18018,""500"":21361,""1000"":21911,""2500"":21911,""5000"":21911,""10000"":21911,""30000"":21911,""60000"":21911,""300000"":21911,""600000"":21911,""1800000"":21911,""3600000"":21911,""+Inf"":21911}"
2026-09-25T10:08:12Z,currencyservice,176166,174953,0,0,1235,1968894,174931,"{""0.5"":133,""1"":133,""5"":42598,""10"":88504,""25"":163278,""50"":174731,""100"":174920,""250"":174929,""500"":174931,""1000"":174931,""2500"":174931,""5000"":174931,""10000"":174931,""30000"":174931,""60000"":174931,""300000"":174931,""600000"":174931,""1800000"":174931,""3600000"":174931,""+Inf"":174931}"
2026-09-25T10:08:12Z,emailservice,22081,21788,0,0,293,198915,21788,"{""0.5"":0,""1"":0,""5"":16317,""10"":20173,""25"":20368,""50"":20371,""100"":21589,""250"":21777,""500"":21788,""1000"":21788,""2500"":21788,""5000"":21788,""10000"":21788,""30000"":21788,""60000"":21788,""300000"":21788,""600000"":21788,""1800000"":21788,""3600000"":21788,""+Inf"":21788}"
2026-09-25T10:08:12Z,frontend,125008,123649,0,372,987,559732996,124021,"{""0.5"":0,""1"":0,""5"":129,""10"":415,""25"":437,""50"":438,""100"":1025,""250"":1844,""500"":3204,""1000"":16712,""2500"":43260,""5000"":51664,""10000"":123977,""30000"":124021,""60000"":124021,""300000"":124021,""600000"":124021,""1800000"":124021,""3600000"":124021,""+Inf"":124021}"
2026-09-25T10:08:12Z,paymentservice,22994,22924,0,0,83,117257,22911,"{""0.5"":25,""1"":25,""5"":17701,""10"":22126,""25"":22457,""50"":22459,""100"":22845,""250"":22905,""500"":22911,""1000"":22911,""2500"":22911,""5000"":22911,""10000"":22911,""30000"":22911,""60000"":22911,""300000"":22911,""600000"":22911,""1800000"":22911,""3600000"":22911,""+Inf"":22911}"
2026-09-25T10:08:12Z,productcatalogservice,613065,604818,0,0,8247,5051697,604818,"{""0.5"":49873,""1"":49873,""5"":159289,""10"":379630,""25"":601164,""50"":604610,""100"":604777,""250"":604807,""500"":604818,""1000"":604818,""2500"":604818,""5000"":604818,""10000"":604818,""30000"":604818,""60000"":604818,""300000"":604818,""600000"":604818,""1800000"":604818,""3600000"":604818,""+Inf"":604818}"
2026-09-25T10:08:12Z,recommendationservice,88841,87710,0,0,1131,2254380,87710,"{""0.5"":0,""1"":0,""5"":816,""10"":12069,""25"":51335,""50"":80595,""100"":86993,""250"":87707,""500"":87709,""1000"":87710,""2500"":87710,""5000"":87710,""10000"":87710,""30000"":87710,""60000"":87710,""300000"":87710,""600000"":87710,""1800000"":87710,""3600000"":87710,""+Inf"":87710}"
2026-09-25T10:08:12Z,redis-cart,0,0,0,0,0,0,0,
2026-09-25T10:08:12Z,shippingservice,64172,64084,0,0,88,70380,64084,"{""0.5"":16243,""1"":16243,""5"":63522,""10"":64068,""25"":64076,""50"":64076,""100"":64084,""250"":64084,""500"":64084,""1000"":64084,""2500"":64084,""5000"":64084,""10000"":64084,""30000"":64084,""60000"":64084,""300000"":64084,""600000"":64084,""1800000"":64084,""3600000"":64084,""+Inf"":64084}"
2026-09-25T10:08:13Z,adservice,48134,24475,0,0,23664,124385,24471,"{""0.5"":6,""1"":6,""5"":13893,""10"":21752,""25"":24442,""50"":24443,""100"":24471,""250"":24471,""500"":24471,""1000"":24471,""2500"":24471,""5000"":24471,""10000"":24471,""30000"":24471,""60000"":24471,""300000"":24471,""600000"":24471,""1800000"":24471,""3600000"":24471,""+Inf"":24471}"
2026-09-25T10:08:13Z,cartservice,156407,155556,0,0,851,668658,155556,"{""0.5"":0,""1"":0,""5"":100031,""10"":148922,""25"":155501,""50"":155509,""100"":155552,""250"":155555,""500"":155556,""1000"":155556,""2500"":155556,""5000"":155556,""10000"":155556,""30000"":155556,""60000"":155556,""300000"":155556,""600000"":155556,""1800000"":155556,""3600000"":155556,""+Inf"":155556}"
2026-09-25T10:08:13Z,checkoutservice,23469,21911,0,0,1558,3612899,21911,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":4237,""100"":5158,""250"":18018,""500"":21361,""1000"":21911,""2500"":21911,""5000"":21911,""10000"":21911,""30000"":21911,""60000"":21911,""300000"":21911,""600000"":21911,""1800000"":21911,""3600000"":21911,""+Inf"":21911}"
2026-09-25T10:08:13Z,currencyservice,176166,174953,0,0,1235,1968894,174931,"{""0.5"":133,""1"":133,""5"":42598,""10"":88504,""25"":163278,""50"":174731,""100"":174920,""250"":174929,""500"":174931,""1000"":174931,""2500"":174931,""5000"":174931,""10000"":174931,""30000"":174931,""60000"":174931,""300000"":174931,""600000"":174931,""1800000"":174931,""3600000"":174931,""+Inf"":174931}"
2026-09-25T10:08:13Z,emailservice,22081,21788,0,0,293,198915,21788,"{""0.5"":0,""1"":0,""5"":16317,""10"":20173,""25"":20368,""50"":20371,""100"":21589,""250"":21777,""500"":21788,""1000"":21788,""2500"":21788,""5000"":21788,""10000"":21788,""30000"":21788,""60000"":21788,""300000"":21788,""600000"":21788,""1800000"":21788,""3600000"":21788,""+Inf"":21788}"
2026-09-25T10:08:13Z,frontend,125008,123649,0,372,987,559732996,124021,"{""0.5"":0,""1"":0,""5"":129,""10"":415,""25"":437,""50"":438,""100"":1025,""250"":1844,""500"":3204,""1000"":16712,""2500"":43260,""5000"":51664,""10000"":123977,""30000"":124021,""60000"":124021,""300000"":124021,""600000"":124021,""1800000"":124021,""3600000"":124021,""+Inf"":124021}"
2026-09-25T10:08:13Z,paymentservice,22994,22924,0,0,83,117257,22911,"{""0.5"":25,""1"":25,""5"":17701,""10"":22126,""25"":22457,""50"":22459,""100"":22845,""250"":22905,""500"":22911,""1000"":22911,""2500"":22911,""5000"":22911,""10000"":22911,""30000"":22911,""60000"":22911,""300000"":22911,""600000"":22911,""1800000"":22911,""3600000"":22911,""+Inf"":22911}"
2026-09-25T10:08:13Z,productcatalogservice,613065,604818,0,0,8247,5051697,604818,"{""0.5"":49873,""1"":49873,""5"":159289,""10"":379630,""25"":601164,""50"":604610,""100"":604777,""250"":604807,""500"":604818,""1000"":604818,""2500"":604818,""5000"":604818,""10000"":604818,""30000"":604818,""60000"":604818,""300000"":604818,""600000"":604818,""1800000"":604818,""3600000"":604818,""+Inf"":604818}"
2026-09-25T10:08:13Z,recommendationservice,88841,87710,0,0,1131,2254380,87710,"{""0.5"":0,""1"":0,""5"":816,""10"":12069,""25"":51335,""50"":80595,""100"":86993,""250"":87707,""500"":87709,""1000"":87710,""2500"":87710,""5000"":87710,""10000"":87710,""30000"":87710,""60000"":87710,""300000"":87710,""600000"":87710,""1800000"":87710,""3600000"":87710,""+Inf"":87710}"
2026-09-25T10:08:13Z,redis-cart,0,0,0,0,0,0,0,
2026-09-25T10:08:13Z,shippingservice,64172,64084,0,0,88,70380,64084,"{""0.5"":16243,""1"":16243,""5"":63522,""10"":64068,""25"":64076,""50"":64076,""100"":64084,""250"":64084,""500"":64084,""1000"":64084,""2500"":64084,""5000"":64084,""10000"":64084,""30000"":64084,""60000"":64084,""300000"":64084,""600000"":64084,""1800000"":64084,""3600000"":64084,""+Inf"":64084}"
2026-09-25T10:08:14Z,adservice,48134,24475,0,0,23664,124385,24471,"{""0.5"":6,""1"":6,""5"":13893,""10"":21752,""25"":24442,""50"":24443,""100"":24471,""250"":24471,""500"":24471,""1000"":24471,""2500"":24471,""5000"":24471,""10000"":24471,""30000"":24471,""60000"":24471,""300000"":24471,""600000"":24471,""1800000"":24471,""3600000"":24471,""+Inf"":24471}"
2026-09-25T10:08:14Z,cartservice,156407,155556,0,0,851,668658,155556,"{""0.5"":0,""1"":0,""5"":100031,""10"":148922,""25"":155501,""50"":155509,""100"":155552,""250"":155555,""500"":155556,""1000"":155556,""2500"":155556,""5000"":155556,""10000"":155556,""30000"":155556,""60000"":155556,""300000"":155556,""600000"":155556,""1800000"":155556,""3600000"":155556,""+Inf"":155556}"
2026-09-25T10:08:14Z,checkoutservice,23469,21911,0,0,1558,3612899,21911,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":4237,""100"":5158,""250"":18018,""500"":21361,""1000"":21911,""2500"":21911,""5000"":21911,""10000"":21911,""30000"":21911,""60000"":21911,""300000"":21911,""600000"":21911,""1800000"":21911,""3600000"":21911,""+Inf"":21911}"
2026-09-25T10:08:14Z,currencyservice,176166,174953,0,0,1235,1968894,174931,"{""0.5"":133,""1"":133,""5"":42598,""10"":88504,""25"":163278,""50"":174731,""100"":174920,""250"":174929,""500"":174931,""1000"":174931,""2500"":174931,""5000"":174931,""10000"":174931,""30000"":174931,""60000"":174931,""300000"":174931,""600000"":174931,""1800000"":174931,""3600000"":174931,""+Inf"":174931}"
2026-09-25T10:08:14Z,emailservice,22081,21788,0,0,293,198915,21788,"{""0.5"":0,""1"":0,""5"":16317,""10"":20173,""25"":20368,""50"":20371,""100"":21589,""250"":21777,""500"":21788,""1000"":21788,""2500"":21788,""5000"":21788,""10000"":21788,""30000"":21788,""60000"":21788,""300000"":21788,""600000"":21788,""1800000"":21788,""3600000"":21788,""+Inf"":21788}"
2026-09-25T10:08:14Z,frontend,125008,123649,0,372,987,559732996,124021,"{""0.5"":0,""1"":0,""5"":129,""10"":415,""25"":437,""50"":438,""100"":1025,""250"":1844,""500"":3204,""1000"":16712,""2500"":43260,""5000"":51664,""10000"":123977,""30000"":124021,""60000"":124021,""300000"":124021,""600000"":124021,""1800000"":124021,""3600000"":124021,""+Inf"":124021}"
2026-09-25T10:08:14Z,paymentservice,22994,22924,0,0,83,117257,22911,"{""0.5"":25,""1"":25,""5"":17701,""10"":22126,""25"":22457,""50"":22459,""100"":22845,""250"":22905,""500"":22911,""1000"":22911,""2500"":22911,""5000"":22911,""10000"":22911,""30000"":22911,""60000"":22911,""300000"":22911,""600000"":22911,""1800000"":22911,""3600000"":22911,""+Inf"":22911}"
2026-09-25T10:08:14Z,productcatalogservice,613065,604818,0,0,8247,5051697,604818,"{""0.5"":49873,""1"":49873,""5"":159289,""10"":379630,""25"":601164,""50"":604610,""100"":604777,""250"":604807,""500"":604818,""1000"":604818,""2500"":604818,""5000"":604818,""10000"":604818,""30000"":604818,""60000"":604818,""300000"":604818,""600000"":604818,""1800000"":604818,""3600000"":604818,""+Inf"":604818}"
2026-09-25T10:08:14Z,recommendationservice,88841,87710,0,0,1131,2254380,87710,"{""0.5"":0,""1"":0,""5"":816,""10"":12069,""25"":51335,""50"":80595,""100"":86993,""250"":87707,""500"":87709,""1000"":87710,""2500"":87710,""5000"":87710,""10000"":87710,""30000"":87710,""60000"":87710,""300000"":87710,""600000"":87710,""1800000"":87710,""3600000"":87710,""+Inf"":87710}"
2026-09-25T10:08:14Z,redis-cart,0,0,0,0,0,0,0,
2026-09-25T10:08:14Z,shippingservice,64172,64084,0,0,88,70380,64084,"{""0.5"":16243,""1"":16243,""5"":63522,""10"":64068,""25"":64076,""50"":64076,""100"":64084,""250"":64084,""500"":64084,""1000"":64084,""2500"":64084,""5000"":64084,""10000"":64084,""30000"":64084,""60000"":64084,""300000"":64084,""600000"":64084,""1800000"":64084,""3600000"":64084,""+Inf"":64084}"
2026-09-25T10:08:15Z,adservice,48134,24475,0,0,23664,124385,24471,"{""0.5"":6,""1"":6,""5"":13893,""10"":21752,""25"":24442,""50"":24443,""100"":24471,""250"":24471,""500"":24471,""1000"":24471,""2500"":24471,""5000"":24471,""10000"":24471,""30000"":24471,""60000"":24471,""300000"":24471,""600000"":24471,""1800000"":24471,""3600000"":24471,""+Inf"":24471}"
2026-09-25T10:08:15Z,cartservice,156407,155556,0,0,851,668658,155556,"{""0.5"":0,""1"":0,""5"":100031,""10"":148922,""25"":155501,""50"":155509,""100"":155552,""250"":155555,""500"":155556,""1000"":155556,""2500"":155556,""5000"":155556,""10000"":155556,""30000"":155556,""60000"":155556,""300000"":155556,""600000"":155556,""1800000"":155556,""3600000"":155556,""+Inf"":155556}"
2026-09-25T10:08:15Z,checkoutservice,23469,21911,0,0,1558,3612899,21911,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":4237,""100"":5158,""250"":18018,""500"":21361,""1000"":21911,""2500"":21911,""5000"":21911,""10000"":21911,""30000"":21911,""60000"":21911,""300000"":21911,""600000"":21911,""1800000"":21911,""3600000"":21911,""+Inf"":21911}"
2026-09-25T10:08:15Z,currencyservice,176166,174953,0,0,1235,1968894,174931,"{""0.5"":133,""1"":133,""5"":42598,""10"":88504,""25"":163278,""50"":174731,""100"":174920,""250"":174929,""500"":174931,""1000"":174931,""2500"":174931,""5000"":174931,""10000"":174931,""30000"":174931,""60000"":174931,""300000"":174931,""600000"":174931,""1800000"":174931,""3600000"":174931,""+Inf"":174931}"
2026-09-25T10:08:15Z,emailservice,22081,21788,0,0,293,198915,21788,"{""0.5"":0,""1"":0,""5"":16317,""10"":20173,""25"":20368,""50"":20371,""100"":21589,""250"":21777,""500"":21788,""1000"":21788,""2500"":21788,""5000"":21788,""10000"":21788,""30000"":21788,""60000"":21788,""300000"":21788,""600000"":21788,""1800000"":21788,""3600000"":21788,""+Inf"":21788}"
2026-09-25T10:08:15Z,frontend,125008,123649,0,372,987,559732996,124021,"{""0.5"":0,""1"":0,""5"":129,""10"":415,""25"":437,""50"":438,""100"":1025,""250"":1844,""500"":3204,""1000"":16712,""2500"":43260,""5000"":51664,""10000"":123977,""30000"":124021,""60000"":124021,""300000"":124021,""600000"":124021,""1800000"":124021,""3600000"":124021,""+Inf"":124021}"
2026-09-25T10:08:15Z,paymentservice,22994,22924,0,0,83,117257,22911,"{""0.5"":25,""1"":25,""5"":17701,""10"":22126,""25"":22457,""50"":22459,""100"":22845,""250"":22905,""500"":22911,""1000"":22911,""2500"":22911,""5000"":22911,""10000"":22911,""30000"":22911,""60000"":22911,""300000"":22911,""600000"":22911,""1800000"":22911,""3600000"":22911,""+Inf"":22911}"
2026-09-25T10:08:15Z,productcatalogservice,613065,604818,0,0,8247,5051697,604818,"{""0.5"":49873,""1"":49873,""5"":159289,""10"":379630,""25"":601164,""50"":604610,""100"":604777,""250"":604807,""500"":604818,""1000"":604818,""2500"":604818,""5000"":604818,""10000"":604818,""30000"":604818,""60000"":604818,""300000"":604818,""600000"":604818,""1800000"":604818,""3600000"":604818,""+Inf"":604818}"
