timestamp,service,total,2xx,4xx,5xx,resets,rq_time_sum_ms,rq_time_count,rq_time_buckets
2026-09-16T21:32:08Z,checkoutservice,2918,2917,0,0,1,198966,2917,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":494,""100"":2713,""250"":2917,""500"":2917,""1000"":2917,""2500"":2917,""5000"":2917,""10000"":2917,""30000"":2917,""60000"":2917,""300000"":2917,""600000"":2917,""1800000"":2917,""3600000"":2917,""+Inf"":2917}"
2026-09-16T21:32:08Z,currencyservice,1059822,1059790,0,0,32,5940690,1059790,"{""0.5"":29507,""1"":29507,""5"":612485,""10"":883825,""25"":1044940,""50"":1058820,""100"":1059775,""250"":1059787,""500"":1059790,""1000"":1059790,""2500"":1059790,""5000"":1059790,""10000"":1059790,""30000"":1059790,""60000"":1059790,""300000"":1059790,""600000"":1059790,""1800000"":1059790,""3600000"":1059790,""+Inf"":1059790}"
2026-09-16T21:32:08Z,emailservice,5139,5137,0,0,2,17922,5137,"{""0.5"":0,""1"":0,""5"":4102,""10"":5019,""25"":5131,""50"":5131,""100"":5134,""250"":5136,""500"":5137,""1000"":5137,""2500"":5137,""5000"":5137,""10000"":5137,""30000"":5137,""60000"":5137,""300000"":5137,""600000"":5137,""1800000"":5137,""3600000"":5137,""+Inf"":5137}"
2026-09-16T21:32:08Z,frontend,666151,655755,0,9635,761,148983936,665390,"{""0.5"":0,""1"":0,""5"":10442,""10"":46586,""25"":105203,""50"":167729,""100"":289181,""250"":433744,""500"":592126,""1000"":656684,""2500"":664639,""5000"":665390,""10000"":665390,""30000"":665390,""60000"":665390,""300000"":665390,""600000"":665390,""1800000"":665390,""3600000"":665390,""+Inf"":665390}"
2026-09-16T21:32:08Z,paymentservice,5783,5705,0,0,82,13547,5701,"{""0.5"":26,""1"":26,""5"":5377,""10"":5658,""25"":5696,""50"":5696,""100"":5696,""250"":5701,""500"":5701,""1000"":5701,""2500"":5701,""5000"":5701,""10000"":5701,""30000"":5701,""60000"":5701,""300000"":5701,""600000"":5701,""1800000"":5701,""3600000"":5701,""+Inf"":5701}"
2026-09-16T21:32:08Z,productcatalogservice,3043299,3043154,0,0,145,17145230,3043154,"{""0.5"":306249,""1"":306249,""5"":1691830,""10"":2411244,""25"":3036147,""50"":3042776,""100"":3043154,""250"":3043154,""500"":3043154,""1000"":3043154,""2500"":3043154,""5000"":3043154,""10000"":3043154,""30000"":3043154,""60000"":3043154,""300000"":3043154,""600000"":3043154,""1800000"":3043154,""3600000"":3043154,""+Inf"":3043154}"
2026-09-16T21:32:08Z,recommendationservice,425044,424931,0,0,113,20763830,424931,"{""0.5"":0,""1"":0,""5"":26986,""10"":92872,""25"":206488,""50"":279960,""100"":358397,""250"":422422,""500"":424931,""1000"":424931,""2500"":424931,""5000"":424931,""10000"":424931,""30000"":424931,""60000"":424931,""300000"":424931,""600000"":424931,""1800000"":424931,""3600000"":424931,""+Inf"":424931}"
2026-09-16T21:32:08Z,redis-cart,0,0,0,0,0,0,0,
2026-09-16T21:32:08Z,shippingservice,258680,257252,0,0,1436,455688,257252,"{""0.5"":36486,""1"":36486,""5"":247466,""10"":257188,""25"":257219,""50"":257220,""100"":257242,""250"":257251,""500"":257252,""1000"":257252,""2500"":257252,""5000"":257252,""10000"":257252,""30000"":257252,""60000"":257252,""300000"":257252,""600000"":257252,""1800000"":257252,""3600000"":257252,""+Inf"":257252}"
2026-09-16T21:32:09Z,adservice,174732,174722,0,0,10,308486,174722,"{""0.5"":7757,""1"":7757,""5"":168653,""10"":174417,""25"":174651,""50"":174683,""100"":174722,""250"":174722,""500"":174722,""1000"":174722,""2500"":174722,""5000"":174722,""10000"":174722,""30000"":174722,""60000"":174722,""300000"":174722,""600000"":174722,""1800000"":174722,""3600000"":174722,""+Inf"":174722}"
2026-09-16T21:32:09Z,cartservice,684645,683894,0,0,752,3302989,683894,"{""0.5"":36,""1"":36,""5"":448218,""10"":610181,""25"":677893,""50"":683725,""100"":683876,""250"":683893,""500"":683894,""1000"":683894,""2500"":683894,""5000"":683894,""10000"":683894,""30000"":683894,""60000"":683894,""300000"":683894,""600000"":683894,""1800000"":683894,""3600000"":683894,""+Inf"":683894}"
2026-09-16T21:32:09Z,checkoutservice,2918,2917,0,0,1,198966,2917,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":494,""100"":2713,""250"":2917,""500"":2917,""1000"":2917,""2500"":2917,""5000"":2917,""10000"":2917,""30000"":2917,""60000"":2917,""300000"":2917,""600000"":2917,""1800000"":2917,""3600000"":2917,""+Inf"":2917}"
2026-09-16T21:32:09Z,currencyservice,1059822,1059790,0,0,32,5940690,1059790,"{""0.5"":29507,""1"":29507,""5"":612485,""10"":883825,""25"":1044940,""50"":1058820,""100"":1059775,""250"":1059787,""500"":1059790,""1000"":1059790,""2500"":1059790,""5000"":1059790,""10000"":1059790,""30000"":1059790,""60000"":1059790,""300000"":1059790,""600000"":1059790,""1800000"":1059790,""3600000"":1059790,""+Inf"":1059790}"
2026-09-16T21:32:09Z,emailservice,5139,5137,0,0,2,17922,5137,"{""0.5"":0,""1"":0,""5"":4102,""10"":5019,""25"":5131,""50"":5131,""100"":5134,""250"":5136,""500"":5137,""1000"":5137,""2500"":5137,""5000"":5137,""10000"":5137,""30000"":5137,""60000"":5137,""300000"":5137,""600000"":5137,""1800000"":5137,""3600000"":5137,""+Inf"":5137}"
2026-09-16T21:32:09Z,frontend,666151,655755,0,9635,761,148983936,665390,"{""0.5"":0,""1"":0,""5"":10442,""10"":46586,""25"":105203,""50"":167729,""100"":289181,""250"":433744,""500"":592126,""1000"":656684,""2500"":664639,""5000"":665390,""10000"":665390,""30000"":665390,""60000"":665390,""300000"":665390,""600000"":665390,""1800000"":665390,""3600000"":665390,""+Inf"":665390}"
2026-09-16T21:32:09Z,paymentservice,5783,5705,0,0,82,13547,5701,"{""0.5"":26,""1"":26,""5"":5377,""10"":5658,""25"":5696,""50"":5696,""100"":5696,""250"":5701,""500"":5701,""1000"":5701,""2500"":5701,""5000"":5701,""10000"":5701,""30000"":5701,""60000"":5701,""300000"":5701,""600000"":5701,""1800000"":5701,""3600000"":5701,""+Inf"":5701}"
2026-09-16T21:32:09Z,productcatalogservice,3043299,3043154,0,0,145,17145230,3043154,"{""0.5"":306249,""1"":306249,""5"":1691830,""10"":2411244,""25"":3036147,""50"":3042776,""100"":3043154,""250"":3043154,""500"":3043154,""1000"":3043154,""2500"":3043154,""5000"":3043154,""10000"":3043154,""30000"":3043154,""60000"":3043154,""300000"":3043154,""600000"":3043154,""1800000"":3043154,""3600000"":3043154,""+Inf"":3043154}"
2026-09-16T21:32:09Z,recommendationservice,425044,424931,0,0,113,20763830,424931,"{""0.5"":0,""1"":0,""5"":26986,""10"":92872,""25"":206488,""50"":279960,""100"":358397,""250"":422422,""500"":424931,""1000"":424931,""2500"":424931,""5000"":424931,""10000"":424931,""30000"":424931,""60000"":424931,""300000"":424931,""600000"":424931,""1800000"":424931,""3600000"":424931,""+Inf"":424931}"
2026-09-16T21:32:09Z,redis-cart,0,0,0,0,0,0,0,
2026-09-16T21:32:09Z,shippingservice,258680,257252,0,0,1436,455688,257252,"{""0.5"":36486,""1"":36486,""5"":247466,""10"":257188,""25"":257219,""50"":257220,""100"":257242,""250"":257251,""500"":257252,""1000"":257252,""2500"":257252,""5000"":257252,""10000"":257252,""30000"":257252,""60000"":257252,""300000"":257252,""600000"":257252,""1800000"":257252,""3600000"":257252,""+Inf"":257252}"
2026-09-16T21:32:10Z,adservice,174732,174722,0,0,10,308486,174722,"{""0.5"":7757,""1"":7757,""5"":168653,""10"":174417,""25"":174651,""50"":174683,""100"":174722,""250"":174722,""500"":174722,""1000"":174722,""2500"":174722,""5000"":174722,""10000"":174722,""30000"":174722,""60000"":174722,""300000"":174722,""600000"":174722,""1800000"":174722,""3600000"":174722,""+Inf"":174722}"
2026-09-16T21:32:10Z,cartservice,684645,683894,0,0,752,3302989,683894,"{""0.5"":36,""1"":36,""5"":448218,""10"":610181,""25"":677893,""50"":683725,""100"":683876,""250"":683893,""500"":683894,""1000"":683894,""2500"":683894,""5000"":683894,""10000"":683894,""30000"":683894,""60000"":683894,""300000"":683894,""600000"":683894,""1800000"":683894,""3600000"":683894,""+Inf"":683894}"
2026-09-16T21:32:10Z,checkoutservice,2918,2917,0,0,1,198966,2917,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":494,""100"":2713,""250"":2917,""500"":2917,""1000"":2917,""2500"":2917,""5000"":2917,""10000"":2917,""30000"":2917,""60000"":2917,""300000"":2917,""600000"":2917,""1800000"":2917,""3600000"":2917,""+Inf"":2917}"
2026-09-16T21:32:10Z,currencyservice,1059822,1059790,0,0,32,5940690,1059790,"{""0.5"":29507,""1"":29507,""5"":612485,""10"":883825,""25"":1044940,""50"":1058820,""100"":1059775,""250"":1059787,""500"":1059790,""1000"":1059790,""2500"":1059790,""5000"":1059790,""10000"":1059790,""30000"":1059790,""60000"":1059790,""300000"":1059790,""600000"":1059790,""1800000"":1059790,""3600000"":1059790,""+Inf"":1059790}"
2026-09-16T21:32:10Z,emailservice,5139,5137,0,0,2,17922,5137,"{""0.5"":0,""1"":0,""5"":4102,""10"":5019,""25"":5131,""50"":5131,""100"":5134,""250"":5136,""500"":5137,""1000"":5137,""2500"":5137,""5000"":5137,""10000"":5137,""30000"":5137,""60000"":5137,""300000"":5137,""600000"":5137,""1800000"":5137,""3600000"":5137,""+Inf"":5137}"
2026-09-16T21:32:10Z,frontend,666151,655755,0,9635,761,148983936,665390,"{""0.5"":0,""1"":0,""5"":10442,""10"":46586,""25"":105203,""50"":167729,""100"":289181,""250"":433744,""500"":592126,""1000"":656684,""2500"":664639,""5000"":665390,""10000"":665390,""30000"":665390,""60000"":665390,""300000"":665390,""600000"":665390,""1800000"":665390,""3600000"":665390,""+Inf"":665390}"
2026-09-16T21:32:10Z,paymentservice,5783,5705,0,0,82,13547,5701,"{""0.5"":26,""1"":26,""5"":5377,""10"":5658,""25"":5696,""50"":5696,""100"":5696,""250"":5701,""500"":5701,""1000"":5701,""2500"":5701,""5000"":5701,""10000"":5701,""30000"":5701,""60000"":5701,""300000"":5701,""600000"":5701,""1800000"":5701,""3600000"":5701,""+Inf"":5701}"
2026-09-16T21:32:10Z,productcatalogservice,3043299,3043154,0,0,145,17145230,3043154,"{""0.5"":306249,""1"":306249,""5"":1691830,""10"":2411244,""25"":3036147,""50"":3042776,""100"":3043154,""250"":3043154,""500"":3043154,""1000"":3043154,""2500"":3043154,""5000"":3043154,""10000"":3043154,""30000"":3043154,""60000"":3043154,""300000"":3043154,""600000"":3043154,""1800000"":3043154,""3600000"":3043154,""+Inf"":3043154}"
2026-09-16T21:32:10Z,recommendationservice,425044,424931,0,0,113,20763830,424931,"{""0.5"":0,""1"":0,""5"":26986,""10"":92872,""25"":206488,""50"":279960,""100"":358397,""250"":422422,""500"":424931,""1000"":424931,""2500"":424931,""5000"":424931,""10000"":424931,""30000"":424931,""60000"":424931,""300000"":424931,""600000"":424931,""1800000"":424931,""3600000"":424931,""+Inf"":424931}"
2026-09-16T21:32:10Z,redis-cart,0,0,0,0,0,0,0,
2026-09-16T21:32:10Z,shippingservice,258680,257252,0,0,1436,455688,257252,"{""0.5"":36486,""1"":36486,""5"":247466,""10"":257188,""25"":257219,""50"":257220,""100"":257242,""250"":257251,""500"":257252,""1000"":257252,""2500"":257252,""5000"":257252,""10000"":257252,""30000"":257252,""60000"":257252,""300000"":257252,""600000"":257252,""1800000"":257252,""3600000"":257252,""+Inf"":257252}"
2026-09-16T21:32:11Z,adservice,174732,174722,0,0,10,308486,174722,"{""0.5"":7757,""1"":7757,""5"":168653,""10"":174417,""25"":174651,""50"":174683,""100"":174722,""250"":174722,""500"":174722,""1000"":174722,""2500"":174722,""5000"":174722,""10000"":174722,""30000"":174722,""60000"":174722,""300000"":174722,""600000"":174722,""1800000"":174722,""3600000"":174722,""+Inf"":174722}"
2026-09-16T21:32:11Z,cartservice,684645,683894,0,0,752,3302989,683894,"{""0.5"":36,""1"":36,""5"":448218,""10"":610181,""25"":677893,""50"":683725,""100"":683876,""250"":683893,""500"":683894,""1000"":683894,""2500"":683894,""5000"":683894,""10000"":683894,""30000"":683894,""60000"":683894,""300000"":683894,""600000"":683894,""1800000"":683894,""3600000"":683894,""+Inf"":683894}"
2026-09-16T21:32:11Z,checkoutservice,2918,2917,0,0,1,198966,2917,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":494,""100"":2713,""250"":2917,""500"":2917,""1000"":2917,""2500"":2917,""5000"":2917,""10000"":2917,""30000"":2917,""60000"":2917,""300000"":2917,""600000"":2917,""1800000"":2917,""3600000"":2917,""+Inf"":2917}"
2026-09-16T21:32:11Z,currencyservice,1059822,1059790,0,0,32,5940690,1059790,"{""0.5"":29507,""1"":29507,""5"":612485,""10"":883825,""25"":1044940,""50"":1058820,""100"":1059775,""250"":1059787,""500"":1059790,""1000"":1059790,""2500"":1059790,""5000"":1059790,""10000"":1059790,""30000"":1059790,""60000"":1059790,""300000"":1059790,""600000"":1059790,""1800000"":1059790,""3600000"":1059790,""+Inf"":1059790}"
2026-09-16T21:32:11Z,emailservice,5139,5137,0,0,2,17922,5137,"{""0.5"":0,""1"":0,""5"":4102,""10"":5019,""25"":5131,""50"":5131,""100"":5134,""250"":5136,""500"":5137,""1000"":5137,""2500"":5137,""5000"":5137,""10000"":5137,""30000"":5137,""60000"":5137,""300000"":5137,""600000"":5137,""1800000"":5137,""3600000"":5137,""+Inf"":5137}"
2026-09-16T21:32:11Z,frontend,666151,655755,0,9635,761,148983936,665390,"{""0.5"":0,""1"":0,""5"":10442,""10"":46586,""25"":105203,""50"":167729,""100"":289181,""250"":433744,""500"":592126,""1000"":656684,""2500"":664639,""5000"":665390,""10000"":665390,""30000"":665390,""60000"":665390,""300000"":665390,""600000"":665390,""1800000"":665390,""3600000"":665390,""+Inf"":665390}"
2026-09-16T21:32:11Z,paymentservice,5783,5705,0,0,82,13547,5701,"{""0.5"":26,""1"":26,""5"":5377,""10"":5658,""25"":5696,""50"":5696,""100"":5696,""250"":5701,""500"":5701,""1000"":5701,""2500"":5701,""5000"":5701,""10000"":5701,""30000"":5701,""60000"":5701,""300000"":5701,""600000"":5701,""1800000"":5701,""3600000"":5701,""+Inf"":5701}"
2026-09-16T21:32:11Z,productcatalogservice,3043299,3043154,0,0,145,17145230,3043154,"{""0.5"":306249,""1"":306249,""5"":1691830,""10"":2411244,""25"":3036147,""50"":3042776,""100"":3043154,""250"":3043154,""500"":3043154,""1000"":3043154,""2500"":3043154,""5000"":3043154,""10000"":3043154,""30000"":3043154,""60000"":3043154,""300000"":3043154,""600000"":3043154,""1800000"":3043154,""3600000"":3043154,""+Inf"":3043154}"
2026-09-16T21:32:11Z,recommendationservice,425044,424931,0,0,113,20763830,424931,"{""0.5"":0,""1"":0,""5"":26986,""10"":92872,""25"":206488,""50"":279960,""100"":358397,""250"":422422,""500"":424931,""1000"":424931,""2500"":424931,""5000"":424931,""10000"":424931,""30000"":424931,""60000"":424931,""300000"":424931,""600000"":424931,""1800000"":424931,""3600000"":424931,""+Inf"":424931}"
2026-09-16T21:32:11Z,redis-cart,0,0,0,0,0,0,0,
2026-09-16T21:32:11Z,shippingservice,258680,257252,0,0,1436,455688,257252,"{""0.5"":36486,""1"":36486,""5"":247466,""10"":257188,""25"":257219,""50"":257220,""100"":257242,""250"":257251,""500"":257252,""1000"":257252,""2500"":257252,""5000"":257252,""10000"":257252,""30000"":257252,""60000"":257252,""300000"":257252,""600000"":257252,""1800000"":257252,""3600000"":257252,""+Inf"":257252}"
2026-09-16T21:32:12Z,adservice,174732,174722,0,0,10,308486,174722,"{""0.5"":7757,""1"":7757,""5"":168653,""10"":174417,""25"":174651,""50"":174683,""100"":174722,""250"":174722,""500"":174722,""1000"":174722,""2500"":174722,""5000"":174722,""10000"":174722,""30000"":174722,""60000"":174722,""300000"":174722,""600000"":174722,""1800000"":174722,""3600000"":174722,""+Inf"":174722}"
2026-09-16T21:32:12Z,cartservice,684645,683894,0,0,752,3302989,683894,"{""0.5"":36,""1"":36,""5"":448218,""10"":610181,""25"":677893,""50"":683725,""100"":683876,""250"":683893,""500"":683894,""1000"":683894,""2500"":683894,""5000"":683894,""10000"":683894,""30000"":683894,""60000"":683894,""300000"":683894,""600000"":683894,""1800000"":683894,""3600000"":683894,""+Inf"":683894}"
2026-09-16T21:32:12Z,checkoutservice,2918,2917,0,0,1,198966,2917,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":494,""100"":2713,""250"":2917,""500"":2917,""1000"":2917,""2500"":2917,""5000"":2917,""10000"":2917,""30000"":2917,""60000"":2917,""300000"":2917,""600000"":2917,""1800000"":2917,""3600000"":2917,""+Inf"":2917}"
2026-09-16T21:32:12Z,currencyservice,1059822,1059790,0,0,32,5940690,1059790,"{""0.5"":29507,""1"":29507,""5"":612485,""10"":883825,""25"":1044940,""50"":1058820,""100"":1059775,""250"":1059787,""500"":1059790,""1000"":1059790,""2500"":1059790,""5000"":1059790,""10000"":1059790,""30000"":1059790,""60000"":1059790,""300000"":1059790,""600000"":1059790,""1800000"":1059790,""3600000"":1059790,""+Inf"":1059790}"
2026-09-16T21:32:12Z,emailservice,5139,5137,0,0,2,17922,5137,"{""0.5"":0,""1"":0,""5"":4102,""10"":5019,""25"":5131,""50"":5131,""100"":5134,""250"":5136,""500"":5137,""1000"":5137,""2500"":5137,""5000"":5137,""10000"":5137,""30000"":5137,""60000"":5137,""300000"":5137,""600000"":5137,""1800000"":5137,""3600000"":5137,""+Inf"":5137}"
2026-09-16T21:32:12Z,frontend,666151,655755,0,9635,761,148983936,665390,"{""0.5"":0,""1"":0,""5"":10442,""10"":46586,""25"":105203,""50"":167729,""100"":289181,""250"":433744,""500"":592126,""1000"":656684,""2500"":664639,""5000"":665390,""10000"":665390,""30000"":665390,""60000"":665390,""300000"":665390,""600000"":665390,""1800000"":665390,""3600000"":665390,""+Inf"":665390}"
2026-09-16T21:32:12Z,paymentservice,5783,5705,0,0,82,13547,5701,"{""0.5"":26,""1"":26,""5"":5377,""10"":5658,""25"":5696,""50"":5696,""100"":5696,""250"":5701,""500"":5701,""1000"":5701,""2500"":5701,""5000"":5701,""10000"":5701,""30000"":5701,""60000"":5701,""300000"":5701,""600000"":5701,""1800000"":5701,""3600000"":5701,""+Inf"":5701}"
2026-09-16T21:32:12Z,productcatalogservice,3043299,3043154,0,0,145,17145230,3043154,"{""0.5"":306249,""1"":306249,""5"":1691830,""10"":2411244,""25"":3036147,""50"":3042776,""100"":3043154,""250"":3043154,""500"":3043154,""1000"":3043154,""2500"":3043154,""5000"":3043154,""10000"":3043154,""30000"":3043154,""60000"":3043154,""300000"":3043154,""600000"":3043154,""1800000"":3043154,""3600000"":3043154,""+Inf"":3043154}"
2026-09-16T21:32:12Z,recommendationservice,425044,424931,0,0,113,20763830,424931,"{""0.5"":0,""1"":0,""5"":26986,""10"":92872,""25"":206488,""50"":279960,""100"":358397,""250"":422422,""500"":424931,""1000"":424931,""2500"":424931,""5000"":424931,""10000"":424931,""30000"":424931,""60000"":424931,""300000"":424931,""600000"":424931,""1800000"":424931,""3600000"":424931,""+Inf"":424931}"
2026-09-16T21:32:12Z,redis-cart,0,0,0,0,0,0,0,
2026-09-16T21:32:12Z,shippingservice,258680,257252,0,0,1436,455688,257252,"{""0.5"":36486,""1"":36486,""5"":247466,""10"":257188,""25"":257219,""50"":257220,""100"":257242,""250"":257251,""500"":257252,""1000"":257252,""2500"":257252,""5000"":257252,""10000"":257252,""30000"":257252,""60000"":257252,""300000"":257252,""600000"":257252,""1800000"":257252,""3600000"":257252,""+Inf"":257252}"
2026-09-16T21:32:13Z,adservice,174732,174722,0,0,10,308486,174722,"{""0.5"":7757,""1"":7757,""5"":168653,""10"":174417,""25"":174651,""50"":174683,""100"":174722,""250"":174722,""500"":174722,""1000"":174722,""2500"":174722,""5000"":174722,""10000"":174722,""30000"":174722,""60000"":174722,""300000"":174722,""600000"":174722,""1800000"":174722,""3600000"":174722,""+Inf"":174722}"
2026-09-16T21:32:13Z,cartservice,684645,683894,0,0,752,3302989,683894,"{""0.5"":36,""1"":36,""5"":448218,""10"":610181,""25"":677893,""50"":683725,""100"":683876,""250"":683893,""500"":683894,""1000"":683894,""2500"":683894,""5000"":683894,""10000"":683894,""30000"":683894,""60000"":683894,""300000"":683894,""600000"":683894,""1800000"":683894,""3600000"":683894,""+Inf"":683894}"
2026-09-16T21:32:13Z,checkoutservice,2918,2917,0,0,1,198966,2917,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":494,""100"":2713,""250"":2917,""500"":2917,""1000"":2917,""2500"":2917,""5000"":2917,""10000"":2917,""30000"":2917,""60000"":2917,""300000"":2917,""600000"":2917,""1800000"":2917,""3600000"":2917,""+Inf"":2917}"
2026-09-16T21:32:13Z,currencyservice,1059822,1059790,0,0,32,5940690,1059790,"{""0.5"":29507,""1"":29507,""5"":612485,""10"":883825,""25"":1044940,""50"":1058820,""100"":1059775,""250"":1059787,""500"":1059790,""1000"":1059790,""2500"":1059790,""5000"":1059790,""10000"":1059790,""30000"":1059790,""60000"":1059790,""300000"":1059790,""600000"":1059790,""1800000"":1059790,""3600000"":1059790,""+Inf"":1059790}"
2026-09-16T21:32:13Z,emailservice,5139,5137,0,0,2,17922,5137,"{""0.5"":0,""1"":0,""5"":4102,""10"":5019,""25"":5131,""50"":5131,""100"":5134,""250"":5136,""500"":5137,""1000"":5137,""2500"":5137,""5000"":5137,""10000"":5137,""30000"":5137,""60000"":5137,""300000"":5137,""600000"":5137,""1800000"":5137,""3600000"":5137,""+Inf"":5137}"
2026-09-16T21:32:13Z,frontend,666151,655755,0,9635,761,148983936,665390,"{""0.5"":0,""1"":0,""5"":10442,""10"":46586,""25"":105203,""50"":167729,""100"":289181,""250"":433744,""500"":592126,""1000"":656684,""2500"":664639,""5000"":665390,""10000"":665390,""30000"":665390,""60000"":665390,""300000"":665390,""600000"":665390,""1800000"":665390,""3600000"":665390,""+Inf"":665390}"
2026-09-16T21:32:13Z,paymentservice,5783,5705,0,0,82,13547,5701,"{""0.5"":26,""1"":26,""5"":5377,""10"":5658,""25"":5696,""50"":5696,""100"":5696,""250"":5701,""500"":5701,""1000"":5701,""2500"":5701,""5000"":5701,""10000"":5701,""30000"":5701,""60000"":5701,""300000"":5701,""600000"":5701,""1800000"":5701,""3600000"":5701,""+Inf"":5701}"
